jj	Sesso	gem	disoccupati	dis1564
2001	F	11	81.776894521	81.776894521
2001	F	12	9.4590053763	9.4590053763
2001	F	13	65.620065284	65.617377112
2001	F	14	3.4932795699	3.4932795699
2001	F	15	36.507904506	36.507904506
2001	F	16	18.181285202	18.181285202
2001	F	17	30.194137225	30.194137225
2001	F	18	7.4184779826	7.4184779826
2001	F	19	32.347875064	31.657014849
2001	F	20	6.7164874552	6.7164874552
2001	F	21	16.141589862	16.141589862
2001	F	22	20.606938044	20.606938044
2001	F	23	12.887275986	12.887275986
2001	F	24	4.1160010241	4.1160010241
2001	F	25	1.9200716846	1.9200716846
2001	F	26	7.9569892473	7.9569892473
2001	F	27	5.1032706093	5.1032706093
2001	F	28	24.49922555	24.49922555
2001	F	29	19.188677675	19.188677675
2001	F	30	6.9748207885	6.9748207885
2001	F	31	17.970654122	17.970654122
2001	F	32	4.7714157706	4.7714157706
2001	F	33	11.009139785	11.009139785
2001	F	34	15.610234255	15.610234255
2001	F	35	6.0295058884	6.0295058884
2001	F	36	1.7076164875	1.7076164875
2001	F	37	12.987999232	12.987999232
2001	F	38	36.54891193	36.54891193
2001	F	39	8.903046595	8.903046595
2001	F	40	72.848073477	72.848073477
2001	F	41	69.74890553	69.74890553
2001	F	42	7.2258512545	7.2258512545
2001	F	43	0.4633512545	0.4633512545
2001	F	44	5.5827060932	5.5827060932
2001	F	45	6.9894265233	6.9894265233
2001	F	46	12.010797491	12.010797491
2001	F	47	15.103584229	15.103584229
2001	F	48	16.258243728	16.258243728
2001	F	49	6.0104134665	6.0104134665
2001	F	50	4.4355990783	4.4355990783
2001	F	51	250.50531874	250.11230799
2001	F	52	12.689714542	12.689714542
2001	F	53	1.6255184332	1.6255184332
2001	F	54	20.088722478	20.088722478
2001	F	55	5.010483871	5.010483871
2001	F	56	50.044226831	50.044226831
2001	F	57	6.9085253456	6.9085253456
2001	F	58	8.5279569892	8.5279569892
2001	F	59	15.342588326	15.342588326
2001	F	60	14.60375704	14.60375704
2001	F	61	15.54499488	15.54499488
2001	F	62	27.225659242	27.225659242
2001	F	63	6.8130824373	6.8130824373
2001	F	64	2.8360215054	2.8360215054
2001	F	65	2.3338709677	2.3338709677
2001	F	66	6.0757168459	6.0757168459
2001	F	67	6.9579813108	6.9579813108
2001	F	68	5.3695340502	5.3695340502
2001	F	69	0.4435483871	0.4435483871
2001	F	70	27.781291603	27.781291603
2001	F	71	14.90296979	14.90296979
2001	F	72	16.850883257	16.850883257
2001	F	73	13.742831541	13.742831541
2001	F	74	17.680798771	17.680798771
2001	F	75	3.3524193548	3.3524193548
2001	F	76	11.993049155	11.993049155
2001	F	77	18.980869176	18.980869176
2001	F	79	8.8723182284	8.8723182284
2001	F	80	42.963396057	42.463396057
2001	F	81	12.13046595	12.13046595
2001	F	82	14.901472094	14.901472094
2001	F	83	25.78984255	25.642620328
2001	F	84	10.654601895	10.654601895
2001	F	85	6.8606630824	6.8606630824
2001	F	86	42.278635433	42.278635433
2001	F	87	36.530811572	36.530811572
2001	F	88	8.8378776242	8.8378776242
2001	F	89	11.618049155	11.618049155
2001	F	91	8.5502688172	8.5502688172
2001	F	92	15.005875576	15.005875576
2001	F	93	18.94249872	18.94249872
2001	F	94	4.0189964158	4.0189964158
2001	F	95	4.3350230415	4.3350230415
2001	F	96	8.6113095238	8.6113095238
2001	F	97	9.2607910906	9.2607910906
2001	F	98	8.5595878136	8.5595878136
2001	F	99	11.362096774	11.362096774
2001	F	100	6.2075844854	6.2075844854
2001	F	101	22.405094726	22.405094726
2001	F	102	5.1375832053	5.1375832053
2001	F	103	2.5073796723	2.5073796723
2001	F	104	21.427150538	21.427150538
2001	F	105	4.6652521761	4.6652521761
2001	F	106	14.433198925	14.433198925
2001	F	107	15.505773169	15.505773169
2001	F	108	51.137564004	50.637564004
2001	F	109	18.653321813	18.653321813
2001	F	110	13.516193036	13.516193036
2001	F	111	14.208294931	14.208294931
2001	F	112	5.4729390681	5.4729390681
2001	F	113	7.6044802867	7.6044802867
2001	F	114	2.6312852023	2.6312852023
2001	F	115	44.763972094	44.763972094
2001	F	116	12.065911418	12.065911418
2001	F	117	3.0858294931	3.0858294931
2001	F	118	2.5034946237	2.5034946237
2001	M	1	1.0931003584	1.0931003584
2001	M	2	1.985483871	1.985483871
2001	M	3	0.5563044035	0.5563044035
2001	M	4	25.498694316	25.498694316
2001	M	5	2.6789554531	2.6789554531
2001	M	6	14.965322581	14.965322581
2001	M	7	3.6586917563	3.6586917563
2001	M	8	426.22896185	423.52043651
2001	M	9	0.5079749104	0.5079749104
2001	M	10	10.023879928	10.023879928
2001	M	11	47.76125192	47.76125192
2001	M	12	6.0103046595	6.0103046595
2001	M	13	43.628693036	43.510413466
2001	M	14	0.2688172043	0.2688172043
2001	M	15	14.650550435	14.650550435
2001	M	16	6.4973694316	6.4973694316
2001	M	17	16.584434204	16.584434204
2001	M	18	2.551702509	2.551702509
2001	M	19	23.109786226	23.109786226
2001	M	20	1.9868535586	1.9868535586
2001	M	21	2.5352022529	2.5352022529
2001	M	22	9.0345174091	9.0345174091
2001	M	23	5.7299283154	5.7299283154
2001	M	24	2.5607526882	2.5607526882
2001	M	25	0.9065412186	0.9065412186
2001	M	26	8.1818996416	8.1818996416
2001	M	27	5.6608678955	5.6608678955
2001	M	28	12.007680492	12.007680492
2001	M	29	8.6219022017	8.6219022017
2001	M	30	1.4225550435	1.4225550435
2001	M	31	7.3396505376	7.3396505376
2001	M	32	3.3033154122	3.3033154122
2001	M	33	5.1259856631	5.1259856631
2001	M	34	7.3698028674	7.3698028674
2001	M	35	2.0600358423	2.0600358423
2001	M	36	2.7822580645	2.7822580645
2001	M	37	11.583832565	11.583832565
2001	M	38	15.553136201	15.553136201
2001	M	39	2.452265745	2.452265745
2001	M	40	36.804601895	36.804601895
2001	M	41	26.159299795	26.159299795
2001	M	42	8.5866487455	8.5866487455
2001	M	43	1.0315860215	1.0315860215
2001	M	44	3.3308307732	3.3308307732
2001	M	45	3.3986239119	3.3986239119
2001	M	46	15.620532514	15.620532514
2001	M	47	5.4989631336	5.4989631336
2001	M	48	7.2066308244	7.2066308244
2001	M	49	4.8531362007	4.8531362007
2001	M	50	1.4781362007	1.4781362007
2001	M	51	190.14973758	188.56640425
2001	M	52	4.3243727599	4.3243727599
2001	M	53	2.145718126	2.145718126
2001	M	54	10.742537122	10.742537122
2001	M	55	3.4709677419	2.8043010753
2001	M	56	22.152105735	22.152105735
2001	M	57	0.6995263697	0.6995263697
2001	M	58	6.4579749104	6.4579749104
2001	M	59	9.996921403	9.996921403
2001	M	60	5.3105798771	5.3105798771
2001	M	61	14.149135945	14.149135945
2001	M	62	7.4645545315	7.4645545315
2001	M	63	4.4901433692	4.4901433692
2001	M	64	2.9615911418	2.9615911418
2001	M	66	2.0103046595	2.0103046595
2001	M	67	12.849199949	12.849199949
2001	M	68	3.4657706093	3.4657706093
2001	M	69	0.2888888889	0.2888888889
2001	M	70	10.471735791	10.471735791
2001	M	71	6.830344342	6.830344342
2001	M	72	15.957072453	15.873739119
2001	M	73	6.4478302611	6.4478302611
2001	M	74	7.9705581157	7.9705581157
2001	M	75	1.6487327189	1.6487327189
2001	M	76	8.2849142345	8.2849142345
2001	M	77	8.5634408602	8.5634408602
2001	M	79	2.6958269329	2.6958269329
2001	M	80	17.48093958	17.48093958
2001	M	81	7.2918522785	7.2918522785
2001	M	82	4.5428315412	4.5428315412
2001	M	83	16.103091398	16.103091398
2001	M	84	6.4034050179	6.4034050179
2001	M	85	6.0281362007	6.0281362007
2001	M	86	18.232046851	18.232046851
2001	M	87	15.675448029	15.675448029
2001	M	88	4.6999039939	4.6999039939
2001	M	89	7.3450268817	7.3450268817
2001	M	91	3.5670250896	3.5448028674
2001	M	92	8.1261648746	8.1207885305
2001	M	93	11.424161546	11.421383769
2001	M	94	4.4625832053	4.4625832053
2001	M	95	3.462359191	3.462359191
2001	M	96	5.463671275	5.463671275
2001	M	97	6.4588645673	6.4588645673
2001	M	98	4.2540194572	4.2540194572
2001	M	99	2.6847094214	2.6847094214
2001	M	100	0.8015232975	0.8015232975
2001	M	101	13.148982335	13.148982335
2001	M	102	2.4407450077	2.4407450077
2001	M	103	2.2546018945	2.2546018945
2001	M	104	12.103347414	12.103347414
2001	M	105	1.510093446	1.510093446
2001	M	106	5.9785394265	5.9785394265
2001	M	107	10.261648746	10.261648746
2001	M	108	13.884651818	13.884651818
2001	M	109	8.8519009217	8.8519009217
2001	M	110	2.2096774194	2.2096774194
2001	M	111	13.687237583	13.687237583
2001	M	112	1.1977534562	1.1977534562
2001	M	113	4.0553763441	4.0553763441
2001	M	114	0.2965181772	0.2965181772
2001	M	115	25.619822069	25.619822069
2001	M	116	4.0094982079	4.0094982079
2001	M	117	2.2433563748	2.2433563748
2001	M	118	3.1549731183	3.1549731183
2002	F	1	2.517313108	2.517313108
2002	F	2	2.4551075269	2.4551075269
2002	F	3	0.9247311828	0.9247311828
2002	F	4	41.402675371	41.402675371
2002	F	5	5.9344790067	5.9344790067
2002	F	6	11.771313364	11.771313364
2002	F	7	5.75609319	5.75609319
2002	F	8	427.44268433	426.27601767
2002	F	10	9.1663338454	9.1663338454
2002	F	11	63.652112135	63.652112135
2002	F	12	7.8313236047	7.8313236047
2002	F	13	39.021102151	39.021102151
2002	F	14	2.3901433692	2.3901433692
2002	F	15	29.883947773	29.883947773
2002	F	16	14.921370968	14.921370968
2002	F	17	18.598495904	18.598495904
2002	F	18	4.6032386073	4.6032386073
2002	F	19	24.276804916	24.149027138
2002	F	20	6.1914106503	6.1914106503
2002	F	21	13.070660522	13.070660522
2002	F	22	18.720807732	18.720807732
2002	F	23	9.3611111111	9.3611111111
2002	F	24	3.0352150538	3.0352150538
2002	F	25	3.4812724014	3.4812724014
2002	F	26	3.5250832053	3.5250832053
2002	F	27	3.8669354839	3.8669354839
2002	F	28	8.8060547875	8.8060547875
2002	F	29	18.7484383	18.7484383
2002	F	30	7.5445404506	7.5445404506
2002	F	31	12.327694572	12.327694572
2002	F	32	1.9379928315	1.9379928315
2002	F	33	5.9926523297	5.9926523297
2002	F	34	4.7264976959	4.7264976959
2002	F	35	2.8876792115	2.8876792115
2002	F	36	1.2073476703	1.2073476703
2002	F	37	10.529749104	10.529749104
2002	F	38	23.480165131	23.480165131
2002	F	39	4.4520609319	4.4520609319
2002	F	40	70.574615975	70.574615975
2002	F	41	49.069054019	49.069054019
2002	F	42	6.4888696877	6.4888696877
2002	F	43	0.1209677419	0.1209677419
2002	F	44	3.4489759345	3.4489759345
2002	F	45	4.492530722	4.492530722
2002	F	46	8.4625448029	8.4625448029
2002	F	47	7.3934011777	7.3934011777
2002	F	48	13.06468894	13.06468894
2002	F	49	1.9100358423	1.9100358423
2002	F	50	3.7927419355	3.7927419355
2002	F	51	192.15122248	191.59781746
2002	F	52	8.3431899642	8.3431899642
2002	F	53	0.6451612903	0.6451612903
2002	F	54	16.551907322	16.551907322
2002	F	55	7.2991679467	7.2991679467
2002	F	56	33.148220686	33.148220686
2002	F	57	10.032859703	10.032859703
2002	F	58	5.6189324117	5.6189324117
2002	F	59	17.658864567	17.658864567
2002	F	60	10.89078341	10.89078341
2002	F	61	10.228097798	10.228097798
2002	F	62	23.63015873	23.63015873
2002	F	63	3.4752688172	3.4752688172
2002	F	64	2.1079749104	2.1079749104
2002	F	65	1.8150537634	1.8150537634
2002	F	66	6.6702508961	6.6702508961
2002	F	67	6.1322132616	6.1322132616
2002	F	68	1.3978494624	1.3978494624
2002	F	69	1.2797491039	1.2797491039
2002	F	70	23.234190988	23.234190988
2002	F	71	8.4715757808	8.4715757808
2002	F	72	21.767895545	21.767895545
2002	F	73	8.0986239119	8.0986239119
2002	F	74	9.571953405	9.571953405
2002	F	75	4.3563620072	4.3563620072
2002	F	76	14.435298259	14.435298259
2002	F	77	9.8188172043	9.8188172043
2002	F	79	6.8980990783	6.8980990783
2002	F	80	27.637224782	27.637224782
2002	F	81	10.486290323	10.486290323
2002	F	82	7.2990143369	7.2990143369
2002	F	83	20.282578085	19.829800307
2002	F	84	8.7541730671	8.7541730671
2002	F	85	2.9748207885	2.9748207885
2002	F	86	29.58015233	29.58015233
2002	F	87	26.53328213	26.53328213
2002	F	88	3.9138888889	3.9138888889
2002	F	89	7.9034946237	7.9034946237
2002	F	91	5.3987455197	5.3987455197
2002	F	92	8.6832117256	8.6832117256
2002	F	93	12.038415259	12.038415259
2002	F	94	2.6411866359	2.6411866359
2002	F	95	1.9197132616	1.9197132616
2002	F	96	7.4047043011	7.4047043011
2002	F	97	7.4844278034	7.4844278034
2002	F	98	6.3660714286	6.3660714286
2002	F	99	9.1801523297	9.1801523297
2002	F	100	5.6387096774	5.6387096774
2002	F	101	20.093625192	20.093625192
2002	F	102	2.8440860215	2.8440860215
2002	F	103	1.3603942652	1.3603942652
2002	F	104	14.739522529	14.739522529
2002	F	105	2.620609319	2.620609319
2002	F	106	7.0107270865	7.0107270865
2002	F	107	11.329025858	11.329025858
2002	F	108	18.125147209	18.125147209
2002	F	109	4.5150537634	4.5150537634
2002	F	110	10.033186124	10.033186124
2002	F	111	10.532584485	10.532584485
2002	F	112	2.6718637993	2.6718637993
2002	F	113	4.3920890937	4.3920890937
2002	F	114	5.7979390681	5.7979390681
2002	F	115	28.470257296	28.470257296
2002	F	116	9.3929915515	9.3929915515
2002	F	117	0.7927419355	0.7927419355
2002	F	118	1.8091397849	1.8091397849
2002	M	1	0.0982142857	0.0982142857
2002	M	2	2.1333333333	2.1333333333
2002	M	3	1	1
2002	M	4	18.659939836	18.659939836
2002	M	5	2.1008640553	2.1008640553
2002	M	6	1.8063172043	1.8063172043
2002	M	7	1.6332437276	1.6332437276
2002	M	8	377.78302611	375.41743472
2002	M	9	0.0268817204	0.0268817204
2002	M	10	8.6325524834	8.6325524834
2002	M	11	41.682168459	41.682168459
2002	M	12	6.2953405018	6.2953405018
2002	M	13	22.859671019	22.859671019
2002	M	14	0.0944444444	0.0944444444
2002	M	15	12.021633385	12.021633385
2002	M	16	5.139516129	5.139516129
2002	M	17	10.297670251	10.297670251
2002	M	18	2.907437276	2.907437276
2002	M	19	15.302195341	15.302195341
2002	M	20	2.1287634409	2.1287634409
2002	M	21	4.7376472094	4.7376472094
2002	M	22	6.2417754736	6.2417754736
2002	M	23	4.1673835125	4.1673835125
2002	M	24	1.0736687148	1.0736687148
2002	M	25	0.6882616487	0.6882616487
2002	M	26	4.1120071685	4.1120071685
2002	M	27	6.3459741423	6.3459741423
2002	M	28	2.5404121864	2.5404121864
2002	M	29	11.784498208	11.784498208
2002	M	30	1.2314516129	1.2314516129
2002	M	31	7.4729326677	7.4729326677
2002	M	32	3.1095878136	3.1095878136
2002	M	33	2.6793010753	2.6793010753
2002	M	34	4.3992959549	4.3992959549
2002	M	35	2.1167242704	2.1167242704
2002	M	36	2.0787634409	2.0787634409
2002	M	37	6.6183563748	6.6183563748
2002	M	38	11.554749104	11.092383513
2002	M	39	3.1075268817	3.1075268817
2002	M	40	40.986693548	40.986693548
2002	M	41	18.840360983	18.840360983
2002	M	42	8.1912826421	8.1912826421
2002	M	43	1	1
2002	M	44	2.6860215054	2.6860215054
2002	M	45	2.9697132616	2.9697132616
2002	M	46	7.986155914	7.986155914
2002	M	47	2.8799283154	2.8799283154
2002	M	48	6.9782002048	6.9782002048
2002	M	49	2.8583333333	2.8583333333
2002	M	50	2.9083333333	2.9083333333
2002	M	51	162.88942012	161.18269969
2002	M	52	1.8592293907	1.8592293907
2002	M	53	1.9509856631	1.9509856631
2002	M	54	6.0022209421	6.0022209421
2002	M	55	2.320609319	2.320609319
2002	M	56	19.956893241	19.87078213
2002	M	57	2.2313620072	2.2313620072
2002	M	58	7.1207309268	7.1207309268
2002	M	59	6.2769137225	6.2769137225
2002	M	60	6.0321684588	6.0321684588
2002	M	61	8.666218638	8.666218638
2002	M	62	7.3459357399	7.3459357399
2002	M	63	1.8772401434	1.8772401434
2002	M	64	1.2055555556	1.2055555556
2002	M	66	2.7894265233	2.7894265233
2002	M	67	9.1492703533	9.1492703533
2002	M	68	2	2
2002	M	69	0.5994623656	0.5994623656
2002	M	70	4.036827957	4.036827957
2002	M	71	3.933000512	3.933000512
2002	M	72	12.603507424	12.603507424
2002	M	73	4.2180107527	4.2180107527
2002	M	74	7.1392473118	7.1392473118
2002	M	75	1.2876344086	1.2876344086
2002	M	76	7.690437788	7.690437788
2002	M	77	3.1871863799	3.1871863799
2002	M	79	1.7522401434	1.7522401434
2002	M	80	13.391839478	13.391839478
2002	M	81	6.6448028674	6.6448028674
2002	M	82	2.8901433692	2.8901433692
2002	M	83	9.0535202253	9.0535202253
2002	M	84	4.3103942652	4.3103942652
2002	M	85	3.4193676395	3.4193676395
2002	M	86	14.90234255	14.90234255
2002	M	87	12.300806452	12.300806452
2002	M	88	2.5098246288	2.5098246288
2002	M	89	3.511827957	3.511827957
2002	M	91	1.8441180236	1.8441180236
2002	M	92	1.4880824373	1.4880824373
2002	M	93	5.9351382488	5.9351382488
2002	M	94	2.7817076293	2.7817076293
2002	M	95	2.8616807476	2.8616807476
2002	M	96	2.5731758833	2.5731758833
2002	M	97	5.9701484895	5.9701484895
2002	M	98	2.2844342038	2.2844342038
2002	M	99	3.3090949821	3.3090949821
2002	M	100	0.9973886329	0.9973886329
2002	M	101	9.0806451613	9.0806451613
2002	M	102	1.3370647721	1.3370647721
2002	M	103	2.289516129	2.289516129
2002	M	104	9.285093446	9.285093446
2002	M	105	2.330734767	2.330734767
2002	M	106	2.7661290323	2.7661290323
2002	M	107	8.3797299027	8.3797299027
2002	M	108	4.3826164875	4.3826164875
2002	M	109	3.9439964158	3.9439964158
2002	M	110	1.7737455197	1.7737455197
2002	M	111	10.205990783	10.205990783
2002	M	112	1.705734767	1.705734767
2002	M	113	0.2313620072	0.2313620072
2002	M	114	0.0264976959	0.0264976959
2002	M	115	23.887391193	23.887391193
2002	M	116	4.7143497184	4.7143497184
2002	M	117	1.6031362007	1.6031362007
2002	M	118	1.9855734767	1.9855734767
2003	F	1	5.3691692268	5.3691692268
2003	F	2	2.5401433692	2.5401433692
2003	F	3	1.0325396825	1.0325396825
2003	F	4	47.882098054	47.882098054
2003	F	5	4.2396953405	4.2396953405
2003	F	6	5.944265233	5.944265233
2003	F	7	5.8944572453	5.8944572453
2003	F	8	471.64819508	469.08367896
2003	F	9	0.2472222222	0.2472222222
2003	F	10	10.596044547	10.596044547
2003	F	11	64.618215566	64.618215566
2003	F	12	7.5960829493	7.5960829493
2003	F	13	49.966461854	49.966461854
2003	F	14	3.3575268817	3.3575268817
2003	F	15	38.690168971	38.690168971
2003	F	16	15.389797747	15.389797747
2003	F	17	17.65483871	17.65483871
2003	F	18	5.5639144905	5.5639144905
2003	F	19	18.90343702	18.857738095
2003	F	20	8.6803507424	8.6803507424
2003	F	21	12.715437788	12.715437788
2003	F	22	17.50108807	17.453865847
2003	F	23	16.586783154	16.586783154
2003	F	24	4.3404633897	4.3404633897
2003	F	25	2.6360215054	2.6360215054
2003	F	26	1.6827956989	1.6827956989
2003	F	27	5.1705581157	5.1705581157
2003	F	28	9.9081605223	9.9081605223
2003	F	29	15.829358679	15.829358679
2003	F	30	8.8503584229	8.8503584229
2003	F	31	18.952579365	18.952579365
2003	F	32	3.9818100358	3.9818100358
2003	F	33	8.7134088582	8.7134088582
2003	F	34	5.8786034306	5.8786034306
2003	F	35	3.4117383513	3.4117383513
2003	F	36	3.2818996416	3.2818996416
2003	F	37	13.266756272	13.266756272
2003	F	38	29.169054019	29.169054019
2003	F	39	4.0528865847	4.0528865847
2003	F	40	71.708429339	71.708429339
2003	F	41	46.747177419	46.747177419
2003	F	42	7.5481438812	7.5481438812
2003	F	44	3.6359318996	3.6359318996
2003	F	45	2.2193548387	2.2193548387
2003	F	46	14.302041731	14.302041731
2003	F	47	9.3831029186	9.3831029186
2003	F	48	14.184811828	14.184811828
2003	F	49	1.446953405	1.446953405
2003	F	50	3.8818612391	3.8818612391
2003	F	51	187.47236303	186.47236303
2003	F	52	10.853341014	10.853341014
2003	F	53	2.7562596006	2.7562596006
2003	F	54	14.949513569	14.949513569
2003	F	55	6.3325844854	6.3325844854
2003	F	56	30.186303123	30.186303123
2003	F	57	7.5816436252	7.5816436252
2003	F	58	4.0453469022	4.0453469022
2003	F	59	16.436079109	16.436079109
2003	F	60	8.8732398874	8.8732398874
2003	F	61	15.48219406	15.48219406
2003	F	62	24.142831541	24.142831541
2003	F	63	4.6337557604	4.6337557604
2003	F	64	1.6271505376	1.6271505376
2003	F	65	1	1
2003	F	66	5.2661674347	5.2661674347
2003	F	67	5.3528673835	5.3528673835
2003	F	68	1.6314516129	1.6314516129
2003	F	69	0.5983870968	0.5983870968
2003	F	70	14.582437276	14.582437276
2003	F	71	10.557667691	10.557667691
2003	F	72	26.156022785	26.156022785
2003	F	73	9.2673963134	9.2673963134
2003	F	74	7.292921147	7.292921147
2003	F	75	1.6228686636	1.6228686636
2003	F	76	15.146908602	15.146908602
2003	F	77	7.4520289299	7.4520289299
2003	F	79	7.6188172043	7.6188172043
2003	F	80	30.235701485	30.235701485
2003	F	81	9.5223182284	9.5223182284
2003	F	82	7.253046595	7.253046595
2003	F	83	24.619303635	24.619303635
2003	F	84	5.674609575	5.674609575
2003	F	85	5.6634408602	5.6634408602
2003	F	86	30.492543523	30.492543523
2003	F	87	23.184895033	23.184895033
2003	F	88	5.1346774194	5.1346774194
2003	F	89	10.807942908	10.807942908
2003	F	91	5.2774193548	5.2774193548
2003	F	92	5.8980798771	5.8980798771
2003	F	93	13.112730415	13.112730415
2003	F	94	2.6543330773	2.6543330773
2003	F	95	1.3361111111	1.3361111111
2003	F	96	3.9587301587	3.9587301587
2003	F	97	10.795974142	10.795974142
2003	F	98	6.5570852535	6.5570852535
2003	F	99	10.617217102	10.617217102
2003	F	100	5.2814516129	5.2814516129
2003	F	101	18.802752176	18.802752176
2003	F	102	2.6605734767	2.6605734767
2003	F	103	0.6682795699	0.6682795699
2003	F	104	15.71796595	15.71796595
2003	F	105	2.4848566308	2.4848566308
